date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
#date,#item+name,#item+unit,#item+type,#value,#currency,#country+name,#adm1+name,#adm1+code,#name+market,,#item+code,,,#item+type+code,#meta+id,
2015-09-15,Gari (yellow) - Wholesale,100 KG,cereals and tubers,17252.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,482,14,9,1,1980_482_14_9,
2015-10-15,Gari (yellow) - Wholesale,100 KG,cereals and tubers,17260.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,482,14,9,1,1980_482_14_9,
2015-11-15,Gari (yellow) - Wholesale,100 KG,cereals and tubers,16875.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,482,14,9,1,1980_482_14_9,
2015-12-15,Gari (yellow) - Wholesale,100 KG,cereals and tubers,16720.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,482,14,9,1,1980_482_14_9,
2016-01-15,Gari (yellow) - Wholesale,100 KG,cereals and tubers,15450.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,482,14,9,1,1980_482_14_9,
2016-02-15,Gari (yellow) - Wholesale,100 KG,cereals and tubers,13500.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,482,14,9,1,1980_482_14_9,
2016-03-15,Gari (yellow) - Wholesale,100 KG,cereals and tubers,13000.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,482,14,9,1,1980_482_14_9,
2016-04-15,Gari (yellow) - Wholesale,100 KG,cereals and tubers,12250.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,482,14,9,1,1980_482_14_9,
2016-05-15,Gari (yellow) - Wholesale,100 KG,cereals and tubers,11500.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,482,14,9,1,1980_482_14_9,
2016-06-15,Gari (yellow) - Wholesale,100 KG,cereals and tubers,14200.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,482,14,9,1,1980_482_14_9,
2016-07-15,Gari (yellow) - Wholesale,100 KG,cereals and tubers,15000.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,482,14,9,1,1980_482_14_9,
2016-08-15,Gari (yellow) - Wholesale,100 KG,cereals and tubers,15000.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,482,14,9,1,1980_482_14_9,
2017-05-15,Gari (yellow) - Wholesale,100 KG,cereals and tubers,27900.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,482,14,9,1,1980_482_14_9,
2017-06-15,Gari (yellow) - Wholesale,100 KG,cereals and tubers,29800.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,482,14,9,1,1980_482_14_9,
2017-07-15,Gari (yellow) - Wholesale,100 KG,cereals and tubers,29150.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,482,14,9,1,1980_482_14_9,
2018-02-15,Gari (yellow) - Wholesale,100 KG,cereals and tubers,41965.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,482,14,9,1,1980_482_14_9,
2018-03-15,Gari (yellow) - Wholesale,100 KG,cereals and tubers,40135.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,482,14,9,1,1980_482_14_9,
2018-04-15,Gari (yellow) - Wholesale,100 KG,cereals and tubers,39025.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,482,14,9,1,1980_482_14_9,
2018-05-15,Gari (yellow) - Wholesale,100 KG,cereals and tubers,38000.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,482,14,9,1,1980_482_14_9,
2015-01-15,Gari (white) - Wholesale,100 KG,cereals and tubers,15000.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,483,14,9,1,1980_483_14_9,
2015-02-15,Gari (white) - Wholesale,100 KG,cereals and tubers,15000.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,483,14,9,1,1980_483_14_9,
2015-03-15,Gari (white) - Wholesale,100 KG,cereals and tubers,13940.2,NGN,Nigeria,Adamawa,2211,Mubi,1980,483,14,9,1,1980_483_14_9,
2015-04-15,Gari (white) - Wholesale,100 KG,cereals and tubers,13102.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,483,14,9,1,1980_483_14_9,
2015-05-15,Gari (white) - Wholesale,100 KG,cereals and tubers,13105.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,483,14,9,1,1980_483_14_9,
2015-08-15,Gari (white) - Wholesale,100 KG,cereals and tubers,16475.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,483,14,9,1,1980_483_14_9,
2015-09-15,Gari (white) - Wholesale,100 KG,cereals and tubers,15828.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,483,14,9,1,1980_483_14_9,
2015-10-15,Gari (white) - Wholesale,100 KG,cereals and tubers,16260.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,483,14,9,1,1980_483_14_9,
2015-11-15,Gari (white) - Wholesale,100 KG,cereals and tubers,16125.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,483,14,9,1,1980_483_14_9,
2015-12-15,Gari (white) - Wholesale,100 KG,cereals and tubers,16112.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,483,14,9,1,1980_483_14_9,
2016-01-15,Gari (white) - Wholesale,100 KG,cereals and tubers,13819.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,483,14,9,1,1980_483_14_9,
2016-02-15,Gari (white) - Wholesale,100 KG,cereals and tubers,13500.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,483,14,9,1,1980_483_14_9,
2016-03-15,Gari (white) - Wholesale,100 KG,cereals and tubers,13500.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,483,14,9,1,1980_483_14_9,
2016-04-15,Gari (white) - Wholesale,100 KG,cereals and tubers,13500.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,483,14,9,1,1980_483_14_9,
2016-05-15,Gari (white) - Wholesale,100 KG,cereals and tubers,12900.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,483,14,9,1,1980_483_14_9,
2016-06-15,Gari (white) - Wholesale,100 KG,cereals and tubers,12016.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,483,14,9,1,1980_483_14_9,
2016-07-15,Gari (white) - Wholesale,100 KG,cereals and tubers,12000.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,483,14,9,1,1980_483_14_9,
2016-08-15,Gari (white) - Wholesale,100 KG,cereals and tubers,15200.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,483,14,9,1,1980_483_14_9,
2016-09-15,Gari (white) - Wholesale,100 KG,cereals and tubers,16175.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,483,14,9,1,1980_483_14_9,
2016-10-15,Gari (white) - Wholesale,100 KG,cereals and tubers,16700.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,483,14,9,1,1980_483_14_9,
2016-11-15,Gari (white) - Wholesale,100 KG,cereals and tubers,14760.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,483,14,9,1,1980_483_14_9,
2016-12-15,Gari (white) - Wholesale,100 KG,cereals and tubers,15950.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,483,14,9,1,1980_483_14_9,
2017-01-15,Gari (white) - Wholesale,100 KG,cereals and tubers,15425.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,483,14,9,1,1980_483_14_9,
2017-02-15,Gari (white) - Wholesale,100 KG,cereals and tubers,16375.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,483,14,9,1,1980_483_14_9,
2017-03-15,Gari (white) - Wholesale,100 KG,cereals and tubers,15866.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,483,14,9,1,1980_483_14_9,
2017-04-15,Gari (white) - Wholesale,100 KG,cereals and tubers,15150.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,483,14,9,1,1980_483_14_9,
2017-05-15,Gari (white) - Wholesale,100 KG,cereals and tubers,25064.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,483,14,9,1,1980_483_14_9,
2017-06-15,Gari (white) - Wholesale,100 KG,cereals and tubers,28300.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,483,14,9,1,1980_483_14_9,
2017-07-15,Gari (white) - Wholesale,100 KG,cereals and tubers,28925.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,483,14,9,1,1980_483_14_9,
2017-08-15,Gari (white) - Wholesale,100 KG,cereals and tubers,27000.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,483,14,9,1,1980_483_14_9,
2018-02-15,Gari (white) - Wholesale,100 KG,cereals and tubers,30230.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,483,14,9,1,1980_483_14_9,
2018-03-15,Gari (white) - Wholesale,100 KG,cereals and tubers,29540.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,483,14,9,1,1980_483_14_9,
2018-04-15,Gari (white) - Wholesale,100 KG,cereals and tubers,28160.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,483,14,9,1,1980_483_14_9,
2018-05-15,Gari (white) - Wholesale,100 KG,cereals and tubers,27824.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,483,14,9,1,1980_483_14_9,
2003-02-15,Maize - Wholesale,KG,cereals and tubers,130.5,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,51,14,5,1,1040_51_14_5,
2003-05-15,Maize - Wholesale,KG,cereals and tubers,111.2,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,51,14,5,1,1040_51_14_5,
2003-08-15,Maize - Wholesale,KG,cereals and tubers,96.4792,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,51,14,5,1,1040_51_14_5,
2005-02-15,Maize - Wholesale,KG,cereals and tubers,188.75,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,51,14,5,1,1040_51_14_5,
2005-05-15,Maize - Wholesale,KG,cereals and tubers,203.3333,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,51,14,5,1,1040_51_14_5,
2005-08-15,Maize - Wholesale,KG,cereals and tubers,251.5,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,51,14,5,1,1040_51_14_5,
2005-11-15,Maize - Wholesale,KG,cereals and tubers,132.5,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,51,14,5,1,1040_51_14_5,
2006-05-15,Maize - Wholesale,KG,cereals and tubers,144.0,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,51,14,5,1,1040_51_14_5,
2007-02-15,Maize - Wholesale,KG,cereals and tubers,139.25,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,51,14,5,1,1040_51_14_5,
2008-02-15,Maize - Wholesale,KG,cereals and tubers,166.0,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,51,14,5,1,1040_51_14_5,
2008-03-15,Maize - Wholesale,KG,cereals and tubers,197.0,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,51,14,5,1,1040_51_14_5,
2008-04-15,Maize - Wholesale,KG,cereals and tubers,196.0,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,51,14,5,1,1040_51_14_5,
2008-05-15,Maize - Wholesale,KG,cereals and tubers,217.0,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,51,14,5,1,1040_51_14_5,
2008-06-15,Maize - Wholesale,KG,cereals and tubers,215.1667,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,51,14,5,1,1040_51_14_5,
2008-07-15,Maize - Wholesale,KG,cereals and tubers,238.5,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,51,14,5,1,1040_51_14_5,
2008-08-15,Maize - Wholesale,KG,cereals and tubers,216.8064,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,51,14,5,1,1040_51_14_5,
2008-09-15,Maize - Wholesale,KG,cereals and tubers,173.6533,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,51,14,5,1,1040_51_14_5,
2008-10-15,Maize - Wholesale,KG,cereals and tubers,153.92,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,51,14,5,1,1040_51_14_5,
2008-11-15,Maize - Wholesale,KG,cereals and tubers,193.0,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,51,14,5,1,1040_51_14_5,
2008-12-15,Maize - Wholesale,KG,cereals and tubers,198.0,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,51,14,5,1,1040_51_14_5,
2009-01-15,Maize - Wholesale,KG,cereals and tubers,182.176,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,51,14,5,1,1040_51_14_5,
2009-02-15,Maize - Wholesale,KG,cereals and tubers,190.0,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,51,14,5,1,1040_51_14_5,
2009-07-15,Maize - Wholesale,KG,cereals and tubers,200.0,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,51,14,5,1,1040_51_14_5,
2009-08-15,Maize - Wholesale,KG,cereals and tubers,188.2773,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,51,14,5,1,1040_51_14_5,
2009-09-15,Maize - Wholesale,KG,cereals and tubers,161.6,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,51,14,5,1,1040_51_14_5,
2009-10-15,Maize - Wholesale,KG,cereals and tubers,136.884,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,51,14,5,1,1040_51_14_5,
2009-11-15,Maize - Wholesale,KG,cereals and tubers,149.04,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,51,14,5,1,1040_51_14_5,
2009-12-15,Maize - Wholesale,KG,cereals and tubers,161.196,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,51,14,5,1,1040_51_14_5,
2010-01-15,Maize - Wholesale,KG,cereals and tubers,157.568,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,51,14,5,1,1040_51_14_5,
2010-02-15,Maize - Wholesale,KG,cereals and tubers,155.12,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,51,14,5,1,1040_51_14_5,
2010-03-15,Maize - Wholesale,KG,cereals and tubers,157.9947,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,51,14,5,1,1040_51_14_5,
2010-04-15,Maize - Wholesale,KG,cereals and tubers,174.1013,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,51,14,5,1,1040_51_14_5,
2010-05-15,Maize - Wholesale,KG,cereals and tubers,186.48,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,51,14,5,1,1040_51_14_5,
2010-06-15,Maize - Wholesale,KG,cereals and tubers,193.5413,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,51,14,5,1,1040_51_14_5,
2010-07-15,Maize - Wholesale,KG,cereals and tubers,194.208,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,51,14,5,1,1040_51_14_5,
2010-08-15,Maize - Wholesale,KG,cereals and tubers,196.56,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,51,14,5,1,1040_51_14_5,
2010-09-15,Maize - Wholesale,KG,cereals and tubers,146.52,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,51,14,5,1,1040_51_14_5,
2010-10-15,Maize - Wholesale,KG,cereals and tubers,146.52,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,51,14,5,1,1040_51_14_5,
2010-11-15,Maize - Wholesale,KG,cereals and tubers,123.8,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,51,14,5,1,1040_51_14_5,
2010-12-15,Maize - Wholesale,KG,cereals and tubers,162.9867,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,51,14,5,1,1040_51_14_5,
2011-01-15,Maize - Wholesale,KG,cereals and tubers,146.1493,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,51,14,5,1,1040_51_14_5,
2011-02-15,Maize - Wholesale,KG,cereals and tubers,143.2448,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,51,14,5,1,1040_51_14_5,
2011-03-15,Maize - Wholesale,KG,cereals and tubers,138.74,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,51,14,5,1,1040_51_14_5,
2011-04-15,Maize - Wholesale,KG,cereals and tubers,155.62,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,51,14,5,1,1040_51_14_5,
2011-05-15,Maize - Wholesale,KG,cereals and tubers,159.9467,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,51,14,5,1,1040_51_14_5,
2011-06-15,Maize - Wholesale,KG,cereals and tubers,147.48,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,51,14,5,1,1040_51_14_5,
2011-07-15,Maize - Wholesale,KG,cereals and tubers,145.5424,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,51,14,5,1,1040_51_14_5,
2011-08-15,Maize - Wholesale,KG,cereals and tubers,132.88,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,51,14,5,1,1040_51_14_5,
2011-09-15,Maize - Wholesale,KG,cereals and tubers,139.36,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,51,14,5,1,1040_51_14_5,
2011-10-15,Maize - Wholesale,KG,cereals and tubers,151.72,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,51,14,5,1,1040_51_14_5,
2011-11-15,Maize - Wholesale,KG,cereals and tubers,164.04,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,51,14,5,1,1040_51_14_5,
2011-12-15,Maize - Wholesale,KG,cereals and tubers,178.14,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,51,14,5,1,1040_51_14_5,
2012-01-15,Maize - Wholesale,KG,cereals and tubers,167.088,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,51,14,5,1,1040_51_14_5,
2012-02-15,Maize - Wholesale,KG,cereals and tubers,182.34,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,51,14,5,1,1040_51_14_5,
2012-03-15,Maize - Wholesale,KG,cereals and tubers,195.3067,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,51,14,5,1,1040_51_14_5,
2012-04-15,Maize - Wholesale,KG,cereals and tubers,215.3333,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,51,14,5,1,1040_51_14_5,
2012-05-15,Maize - Wholesale,KG,cereals and tubers,212.6667,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,51,14,5,1,1040_51_14_5,
2012-07-15,Maize - Wholesale,KG,cereals and tubers,232.864,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,51,14,5,1,1040_51_14_5,
2012-08-15,Maize - Wholesale,KG,cereals and tubers,241.4933,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,51,14,5,1,1040_51_14_5,
2012-09-15,Maize - Wholesale,KG,cereals and tubers,220.0,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,51,14,5,1,1040_51_14_5,
2012-10-15,Maize - Wholesale,KG,cereals and tubers,168.9623,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,51,14,5,1,1040_51_14_5,
2012-11-15,Maize - Wholesale,KG,cereals and tubers,179.1,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,51,14,5,1,1040_51_14_5,
2012-12-15,Maize - Wholesale,KG,cereals and tubers,165.6,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,51,14,5,1,1040_51_14_5,
2013-01-15,Maize - Wholesale,KG,cereals and tubers,166.352,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,51,14,5,1,1040_51_14_5,
2013-02-15,Maize - Wholesale,KG,cereals and tubers,189.5253,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,51,14,5,1,1040_51_14_5,
2013-03-15,Maize - Wholesale,KG,cereals and tubers,168.716,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,51,14,5,1,1040_51_14_5,
2013-04-15,Maize - Wholesale,KG,cereals and tubers,179.0,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,51,14,5,1,1040_51_14_5,
2013-05-15,Maize - Wholesale,KG,cereals and tubers,183.4667,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,51,14,5,1,1040_51_14_5,
2013-06-15,Maize - Wholesale,KG,cereals and tubers,200.92,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,51,14,5,1,1040_51_14_5,
2013-07-15,Maize - Wholesale,KG,cereals and tubers,210.4,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,51,14,5,1,1040_51_14_5,
2013-08-15,Maize - Wholesale,KG,cereals and tubers,202.5056,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,51,14,5,1,1040_51_14_5,
2013-09-15,Maize - Wholesale,KG,cereals and tubers,176.936,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,51,14,5,1,1040_51_14_5,
2013-10-15,Maize - Wholesale,KG,cereals and tubers,167.2,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,51,14,5,1,1040_51_14_5,
2013-11-15,Maize - Wholesale,KG,cereals and tubers,176.496,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,51,14,5,1,1040_51_14_5,
2013-12-15,Maize - Wholesale,KG,cereals and tubers,174.26,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,51,14,5,1,1040_51_14_5,
2014-01-15,Maize - Wholesale,KG,cereals and tubers,172.752,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,51,14,5,1,1040_51_14_5,
2014-02-15,Maize - Wholesale,KG,cereals and tubers,175.6,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,51,14,5,1,1040_51_14_5,
2014-03-15,Maize - Wholesale,KG,cereals and tubers,168.8,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,51,14,5,1,1040_51_14_5,
2014-04-15,Maize - Wholesale,KG,cereals and tubers,179.0,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,51,14,5,1,1040_51_14_5,
2014-05-15,Maize - Wholesale,KG,cereals and tubers,173.8667,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,51,14,5,1,1040_51_14_5,
2014-06-15,Maize - Wholesale,KG,cereals and tubers,175.9893,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,51,14,5,1,1040_51_14_5,
2014-07-15,Maize - Wholesale,KG,cereals and tubers,181.44,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,51,14,5,1,1040_51_14_5,
2014-08-15,Maize - Wholesale,KG,cereals and tubers,182.0,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,51,14,5,1,1040_51_14_5,
2014-09-15,Maize - Wholesale,KG,cereals and tubers,183.6,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,51,14,5,1,1040_51_14_5,
2014-10-15,Maize - Wholesale,KG,cereals and tubers,196.8,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,51,14,5,1,1040_51_14_5,
2015-06-15,Maize - Wholesale,KG,cereals and tubers,187.0,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,51,14,5,1,1040_51_14_5,
2003-02-15,Rice (imported) - Wholesale,KG,cereals and tubers,412.5,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,64,14,5,1,1040_64_14_5,
2003-05-15,Rice (imported) - Wholesale,KG,cereals and tubers,296.0,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,64,14,5,1,1040_64_14_5,
2003-08-15,Rice (imported) - Wholesale,KG,cereals and tubers,300.0,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,64,14,5,1,1040_64_14_5,
2003-11-15,Rice (imported) - Wholesale,KG,cereals and tubers,289.0,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,64,14,5,1,1040_64_14_5,
2005-02-15,Rice (imported) - Wholesale,KG,cereals and tubers,354.5,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,64,14,5,1,1040_64_14_5,
2005-05-15,Rice (imported) - Wholesale,KG,cereals and tubers,328.0,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,64,14,5,1,1040_64_14_5,
2005-08-15,Rice (imported) - Wholesale,KG,cereals and tubers,421.0,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,64,14,5,1,1040_64_14_5,
2005-11-15,Rice (imported) - Wholesale,KG,cereals and tubers,376.0,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,64,14,5,1,1040_64_14_5,
2006-05-15,Rice (imported) - Wholesale,KG,cereals and tubers,409.5,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,64,14,5,1,1040_64_14_5,
2007-02-15,Rice (imported) - Wholesale,KG,cereals and tubers,344.0,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,64,14,5,1,1040_64_14_5,
2008-02-15,Rice (imported) - Wholesale,KG,cereals and tubers,396.0,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,64,14,5,1,1040_64_14_5,
2008-03-15,Rice (imported) - Wholesale,KG,cereals and tubers,416.25,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,64,14,5,1,1040_64_14_5,
2008-04-15,Rice (imported) - Wholesale,KG,cereals and tubers,388.5,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,64,14,5,1,1040_64_14_5,
2008-05-15,Rice (imported) - Wholesale,KG,cereals and tubers,416.5,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,64,14,5,1,1040_64_14_5,
2008-06-15,Rice (imported) - Wholesale,KG,cereals and tubers,445.6667,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,64,14,5,1,1040_64_14_5,
2008-07-15,Rice (imported) - Wholesale,KG,cereals and tubers,521.6667,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,64,14,5,1,1040_64_14_5,
2008-08-15,Rice (imported) - Wholesale,KG,cereals and tubers,507.96,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,64,14,5,1,1040_64_14_5,
2008-09-15,Rice (imported) - Wholesale,KG,cereals and tubers,530.3333,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,64,14,5,1,1040_64_14_5,
2008-10-15,Rice (imported) - Wholesale,KG,cereals and tubers,480.5,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,64,14,5,1,1040_64_14_5,
2008-11-15,Rice (imported) - Wholesale,KG,cereals and tubers,437.0,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,64,14,5,1,1040_64_14_5,
2008-12-15,Rice (imported) - Wholesale,KG,cereals and tubers,381.0,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,64,14,5,1,1040_64_14_5,
2009-01-15,Rice (imported) - Wholesale,KG,cereals and tubers,506.44,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,64,14,5,1,1040_64_14_5,
2009-02-15,Rice (imported) - Wholesale,KG,cereals and tubers,514.5,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,64,14,5,1,1040_64_14_5,
2009-07-15,Rice (imported) - Wholesale,KG,cereals and tubers,470.0,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,64,14,5,1,1040_64_14_5,
2009-08-15,Rice (imported) - Wholesale,KG,cereals and tubers,458.44,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,64,14,5,1,1040_64_14_5,
2009-09-15,Rice (imported) - Wholesale,KG,cereals and tubers,454.5,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,64,14,5,1,1040_64_14_5,
2009-10-15,Rice (imported) - Wholesale,KG,cereals and tubers,444.43,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,64,14,5,1,1040_64_14_5,
2009-11-15,Rice (imported) - Wholesale,KG,cereals and tubers,469.59,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,64,14,5,1,1040_64_14_5,
2009-12-15,Rice (imported) - Wholesale,KG,cereals and tubers,472.68,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,64,14,5,1,1040_64_14_5,
2010-01-15,Rice (imported) - Wholesale,KG,cereals and tubers,413.3333,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,64,14,5,1,1040_64_14_5,
2010-02-15,Rice (imported) - Wholesale,KG,cereals and tubers,460.11,NGN,Nigeria,Borno,2216,Damassack (CBM),1040,64,14,5,1,1040_64_14_5,
